Side,Instrument,Price (BTC),Price (USD),Mark Price (BTC),IV (%),Size,Entry Value,Underlying Price,Expiration Date,Strike Price,Option Type,Entry Date,BlockTrade IDs,BlockTrade Count,Combo ID,ComboTrade IDs,Trade ID
BUY,BTC-30MAY25-64000-P,0.0085,718.89,0.00831482,61.39,0.1,71.89,84575.09,30-May-25,64000.0,Put,2025-04-14 03:49,,,,,361417198
BUY,BTC-30MAY25-64000-P,0.0085,718.68,0.00831468,61.36,0.2,143.74,84550.13,30-May-25,64000.0,Put,2025-04-14 03:51,,,,,361417382
BUY,BTC-30MAY25-64000-P,0.0085,717.19,0.00803763,61.08,0.1,71.72,84375.63,30-May-25,64000.0,Put,2025-04-14 06:34,,,,,361428117
BUY,BTC-30MAY25-65000-P,0.01,846.62,0.01001562,61.27,5.0,4233.1,84662.5,30-May-25,65000.0,Put,2025-04-13 07:30,,,,,361234343
BUY,BTC-30MAY25-65000-P,0.0105,888.96,0.0100292,62.11,2.0,1777.92,84662.74,30-May-25,65000.0,Put,2025-04-13 07:31,,,,,361234376
BUY,BTC-30MAY25-65000-P,0.0105,873.76,0.01057852,59.43,2.0,1747.52,83215.28,30-May-25,65000.0,Put,2025-04-13 20:40,,,,,361323466
BUY,BTC-30MAY25-65000-P,0.011,915.39,0.0108639,60.24,7.0,6407.73,83217.09,30-May-25,65000.0,Put,2025-04-13 21:13,,,,,361332256
BUY,BTC-30MAY25-65000-P,0.0095,802.59,0.00933944,60.44,0.2,160.52,84483.4,30-May-25,65000.0,Put,2025-04-14 03:56,,,,,361417862
BUY,BTC-30MAY25-66000-P,0.011,923.89,0.01105277,59.04,1.0,923.89,83990.28,30-May-25,66000.0,Put,2025-04-13 14:54,,,,,361280956
SELL,BTC-30MAY25-68000-P,0.0135,1143.51,0.01397001,58.71,0.1,114.35,84704.5,30-May-25,68000.0,Put,2025-04-13 07:13,,,,,361233690
SELL,BTC-30MAY25-68000-P,0.0139,1174.74,0.01401225,58.89,12.5,14684.25,84513.95,30-May-25,68000.0,Put,2025-04-13 07:50,BLOCK-192769,2.0,BTC-PS-30MAY25-68000_64000,,361236485
BUY,BTC-30MAY25-68000-P,0.014,1181.52,0.01422032,58.9,0.1,118.15,84394.14,30-May-25,68000.0,Put,2025-04-13 11:18,,,,,361250784
BUY,BTC-30MAY25-68000-P,0.0125,1059.66,0.01252278,57.71,0.1,105.97,84772.63,30-May-25,68000.0,Put,2025-04-13 18:11,,,,,361299665
BUY,BTC-30MAY25-68000-P,0.0135,1139.43,0.01333701,58.32,1.0,1139.43,84402.55,30-May-25,68000.0,Put,2025-04-13 19:24,,,,,361304299
BUY,BTC-30MAY25-68000-P,0.0155,1288.02,0.015721,58.06,0.1,128.8,83098.31,30-May-25,68000.0,Put,2025-04-13 21:40,,,,,361338293
BUY,BTC-30MAY25-68000-P,0.015,1249.59,0.01514068,57.88,1.0,1249.59,83306.17,30-May-25,68000.0,Put,2025-04-13 22:58,,,,,361350378
SELL,BTC-30MAY25-68000-P,0.013,1097.86,0.01360618,57.76,0.1,109.79,84450.64,30-May-25,68000.0,Put,2025-04-14 01:38,,,,,361392858
SELL,BTC-30MAY25-68000-P,0.013,1097.26,0.0136507,57.67,0.1,109.73,84404.74,30-May-25,68000.0,Put,2025-04-14 01:39,,,,,361392927
SELL,BTC-30MAY25-68000-P,0.0135,1138.7,0.01372554,58.25,0.1,113.87,84347.9,30-May-25,68000.0,Put,2025-04-14 01:42,,,,,361393075
SELL,BTC-30MAY25-68000-P,0.0135,1138.62,0.01367997,58.24,0.1,113.86,84342.18,30-May-25,68000.0,Put,2025-04-14 01:50,,,,,361393487
SELL,BTC-30MAY25-68000-P,0.0135,1137.41,0.01384037,58.03,0.1,113.74,84252.31,30-May-25,68000.0,Put,2025-04-14 02:09,,,,,361395871
SELL,BTC-30MAY25-68000-P,0.012,1022.88,0.01237454,58.07,0.2,204.58,85239.7,30-May-25,68000.0,Put,2025-04-14 02:44,,,,,361406166
SELL,BTC-30MAY25-68000-P,0.012,1019.88,0.01263631,57.52,0.1,101.99,84989.59,30-May-25,68000.0,Put,2025-04-14 03:07,,,,,361411426
SELL,BTC-30MAY25-68000-P,0.012,1019.56,0.01266964,57.46,0.1,101.96,84963.01,30-May-25,68000.0,Put,2025-04-14 03:08,,,,,361411720
SELL,BTC-30MAY25-68000-P,0.0125,1061.37,0.01273737,58.07,0.1,106.14,84909.93,30-May-25,68000.0,Put,2025-04-14 03:09,,,,,361411925
SELL,BTC-30MAY25-68000-P,0.012,1019.15,0.01267093,57.38,0.2,203.83,84929.1,30-May-25,68000.0,Put,2025-04-14 03:10,,,,,361412059
SELL,BTC-30MAY25-68000-P,0.0125,1058.22,0.01301004,57.57,0.2,211.64,84657.27,30-May-25,68000.0,Put,2025-04-14 03:29,,,,,361415725
SELL,BTC-30MAY25-68000-P,0.0125,1058.39,0.0129302,57.62,0.1,105.84,84671.08,30-May-25,68000.0,Put,2025-04-14 03:48,,,,,361416991
SELL,BTC-30MAY25-68000-P,0.0125,1056.56,0.01317152,57.27,0.1,105.66,84525.03,30-May-25,68000.0,Put,2025-04-14 03:49,,,,,361417267
SELL,BTC-30MAY25-68000-P,0.0125,1056.8,0.01310638,57.32,0.2,211.36,84544.4,30-May-25,68000.0,Put,2025-04-14 03:51,,,,,361417383
SELL,BTC-30MAY25-68000-P,0.0125,1055.98,0.01312988,57.18,0.2,211.2,84478.38,30-May-25,68000.0,Put,2025-04-14 03:56,,,,,361417890
SELL,BTC-30MAY25-68000-P,0.013,1097.74,0.01299164,57.87,0.1,109.77,84441.66,30-May-25,68000.0,Put,2025-04-14 06:24,,,,,361427748
SELL,BTC-30MAY25-70000-P,0.017,1436.82,0.01725858,57.49,0.1,143.68,84519.05,30-May-25,70000.0,Put,2025-04-13 12:00,,,,,361255946
BUY,BTC-30MAY25-70000-P,0.017,1437.86,0.01701146,57.58,1.0,1437.86,84579.94,30-May-25,70000.0,Put,2025-04-13 12:20,,,,,361260437
SELL,BTC-30MAY25-70000-P,0.017,1434.79,0.0174735,57.24,0.1,143.48,84399.24,30-May-25,70000.0,Put,2025-04-13 13:07,,,,,361265129
BUY,BTC-30MAY25-70000-P,0.0175,1474.87,0.01775467,57.55,0.1,147.49,84278.19,30-May-25,70000.0,Put,2025-04-13 13:21,,,,,361266129
BUY,BTC-30MAY25-70000-P,0.018,1508.01,0.01795881,57.0,2.4,3619.22,83778.57,30-May-25,70000.0,Put,2025-04-13 13:43,,,,,361270904
BUY,BTC-30MAY25-70000-P,0.018,1507.68,0.01804547,56.96,1.2,1809.22,83760.06,30-May-25,70000.0,Put,2025-04-13 13:43,,,,,361271110
BUY,BTC-30MAY25-70000-P,0.018,1504.75,0.01812138,56.59,0.1,150.48,83597.45,30-May-25,70000.0,Put,2025-04-13 13:53,,,,,361272794
BUY,BTC-30MAY25-70000-P,0.018,1504.75,0.01812138,56.59,0.6,902.85,83597.45,30-May-25,70000.0,Put,2025-04-13 13:53,,,,,361272795
BUY,BTC-30MAY25-70000-P,0.018,1504.75,0.01812138,56.59,0.2,300.95,83597.45,30-May-25,70000.0,Put,2025-04-13 13:53,,,,,361272796
SELL,BTC-30MAY25-70000-P,0.018,1504.81,0.01814037,56.61,0.2,300.96,83600.74,30-May-25,70000.0,Put,2025-04-13 13:56,,,,,361273053
SELL,BTC-30MAY25-70000-P,0.018,1504.81,0.01814037,56.61,0.5,752.4,83600.74,30-May-25,70000.0,Put,2025-04-13 13:56,,,,,361273054
BUY,BTC-30MAY25-70000-P,0.0185,1548.05,0.0180116,57.39,1.4,2167.27,83678.48,30-May-25,70000.0,Put,2025-04-13 14:02,,,,,361274668
BUY,BTC-30MAY25-70000-P,0.0185,1548.05,0.0180116,57.39,1.2,1857.66,83678.48,30-May-25,70000.0,Put,2025-04-13 14:02,,,,,361274669
BUY,BTC-30MAY25-70000-P,0.0185,1548.05,0.0180116,57.39,1.0,1548.05,83678.48,30-May-25,70000.0,Put,2025-04-13 14:02,,,,,361274670
BUY,BTC-30MAY25-70000-P,0.0185,1548.05,0.0180116,57.39,10.9,16873.74,83678.48,30-May-25,70000.0,Put,2025-04-13 14:02,,,,,361274671
BUY,BTC-30MAY25-70000-P,0.0185,1548.05,0.0180116,57.39,0.1,154.8,83678.48,30-May-25,70000.0,Put,2025-04-13 14:02,,,,,361274672
BUY,BTC-30MAY25-70000-P,0.0185,1548.05,0.0180116,57.39,0.2,309.61,83678.48,30-May-25,70000.0,Put,2025-04-13 14:02,,,,,361274674
BUY,BTC-30MAY25-70000-P,0.0185,1548.05,0.0180116,57.39,0.1,154.8,83678.48,30-May-25,70000.0,Put,2025-04-13 14:02,,,,,361274675
BUY,BTC-30MAY25-70000-P,0.0185,1548.05,0.0180116,57.39,1.0,1548.05,83678.48,30-May-25,70000.0,Put,2025-04-13 14:02,,,,,361274686
BUY,BTC-30MAY25-70000-P,0.0185,1548.05,0.0180116,57.39,0.1,154.8,83678.48,30-May-25,70000.0,Put,2025-04-13 14:02,,,,,361274688
BUY,BTC-30MAY25-70000-P,0.0185,1548.05,0.0180116,57.39,2.4,3715.32,83678.48,30-May-25,70000.0,Put,2025-04-13 14:02,,,,,361274693
BUY,BTC-30MAY25-70000-P,0.0185,1548.05,0.0180116,57.39,0.6,928.83,83678.48,30-May-25,70000.0,Put,2025-04-13 14:02,,,,,361274695
BUY,BTC-30MAY25-70000-P,0.0185,1548.05,0.0180116,57.39,0.2,309.61,83678.48,30-May-25,70000.0,Put,2025-04-13 14:02,,,,,361274696
BUY,BTC-30MAY25-70000-P,0.0185,1547.96,0.0180044,57.38,0.6,928.78,83673.45,30-May-25,70000.0,Put,2025-04-13 14:02,,,,,361274697
BUY,BTC-30MAY25-70000-P,0.0175,1470.14,0.01756195,56.87,1.0,1470.14,84008.02,30-May-25,70000.0,Put,2025-04-13 14:44,,,,,361280049
BUY,BTC-30MAY25-70000-P,0.017,1434.91,0.01674279,57.29,1.0,1434.91,84406.32,30-May-25,70000.0,Put,2025-04-13 19:24,,,,,361304298
BUY,BTC-30MAY25-70000-P,0.0185,1542.57,0.01856021,56.64,7.0,10797.99,83382.16,30-May-25,70000.0,Put,2025-04-13 20:55,,,,,361327174
BUY,BTC-30MAY25-70000-P,0.02,1664.07,0.01923798,57.9,0.2,332.81,83203.44,30-May-25,70000.0,Put,2025-04-13 21:13,,,,,361332264
BUY,BTC-30MAY25-70000-P,0.02,1664.07,0.01923798,57.9,0.1,166.41,83203.44,30-May-25,70000.0,Put,2025-04-13 21:13,,,,,361332266
BUY,BTC-30MAY25-70000-P,0.02,1664.07,0.01923798,57.9,0.1,166.41,83203.44,30-May-25,70000.0,Put,2025-04-13 21:13,,,,,361332268
BUY,BTC-30MAY25-70000-P,0.02,1664.07,0.01923798,57.9,0.2,332.81,83203.44,30-May-25,70000.0,Put,2025-04-13 21:13,,,,,361332272
BUY,BTC-30MAY25-70000-P,0.02,1664.07,0.01923798,57.9,0.1,166.41,83203.44,30-May-25,70000.0,Put,2025-04-13 21:13,,,,,361332275
BUY,BTC-30MAY25-70000-P,0.02,1664.07,0.01923798,57.9,0.2,332.81,83203.44,30-May-25,70000.0,Put,2025-04-13 21:13,,,,,361332277
SELL,BTC-30MAY25-70000-P,0.0195,1623.31,0.01920096,57.45,0.4,649.32,83246.75,30-May-25,70000.0,Put,2025-04-13 21:14,,,,,361332516
BUY,BTC-30MAY25-70000-P,0.019,1582.25,0.01911463,56.93,0.2,316.45,83276.29,30-May-25,70000.0,Put,2025-04-13 22:33,,,,,361347822
BUY,BTC-30MAY25-70000-P,0.019,1581.55,0.01922388,56.84,1.0,1581.55,83239.73,30-May-25,70000.0,Put,2025-04-13 22:41,,,,,361348524
BUY,BTC-30MAY25-70000-P,0.019,1582.5,0.01906621,56.94,1.0,1582.5,83289.23,30-May-25,70000.0,Put,2025-04-13 23:00,,,,,361350658
BUY,BTC-30MAY25-70000-P,0.0189,1576.99,0.01871559,57.29,50.0,78849.5,83438.72,30-May-25,70000.0,Put,2025-04-13 23:45,BLOCK-192825,2.0,BTC-RR-30MAY25-70000_100000,,361358605
BUY,BTC-30MAY25-70000-P,0.0189,1576.99,0.01871627,57.29,12.5,19712.38,83438.72,30-May-25,70000.0,Put,2025-04-13 23:45,BLOCK-192826,2.0,BTC-RR-30MAY25-70000_100000,,361358607
BUY,BTC-30MAY25-70000-P,0.019,1585.79,0.01867062,57.47,12.5,19822.38,83462.66,30-May-25,70000.0,Put,2025-04-13 23:46,BLOCK-192827,2.0,BTC-RR-30MAY25-70000_100000,,361358674
BUY,BTC-30MAY25-70000-P,0.0188,1569.76,0.01856473,57.32,50.0,78488.0,83497.74,30-May-25,70000.0,Put,2025-04-13 23:49,BLOCK-192828,2.0,BTC-RR-30MAY25-70000_100000,,361358984
SELL,BTC-30MAY25-70000-P,0.017,1437.21,0.01698973,57.64,0.1,143.72,84541.51,30-May-25,70000.0,Put,2025-04-14 00:37,,,,,361379381
SELL,BTC-30MAY25-70000-P,0.0165,1394.16,0.01706974,56.92,0.1,139.42,84494.67,30-May-25,70000.0,Put,2025-04-14 00:48,,,,,361386546
BUY,BTC-30MAY25-70000-P,0.0175,1472.03,0.01754443,57.25,0.1,147.2,84115.82,30-May-25,70000.0,Put,2025-04-14 01:52,,,,,361394051
SELL,BTC-30MAY25-70000-P,0.016,1357.0,0.01626107,57.08,0.8,1085.6,84812.72,30-May-25,70000.0,Put,2025-04-14 02:28,,,,,361400601
SELL,BTC-30MAY25-70000-P,0.016,1357.0,0.01626107,57.08,9.2,12484.4,84812.72,30-May-25,70000.0,Put,2025-04-14 02:28,,,,,361400602
SELL,BTC-30MAY25-70000-P,0.016,1358.21,0.01611987,57.26,1.0,1358.21,84888.2,30-May-25,70000.0,Put,2025-04-14 02:28,,,,,361400871
SELL,BTC-30MAY25-70000-P,0.016,1358.21,0.01611987,57.26,0.6,814.93,84888.2,30-May-25,70000.0,Put,2025-04-14 02:28,,,,,361400872
BUY,BTC-30MAY25-70000-P,0.016,1358.21,0.01611987,57.26,8.4,11408.96,84888.2,30-May-25,70000.0,Put,2025-04-14 02:28,,,,,361400873
SELL,BTC-30MAY25-70000-P,0.0155,1319.06,0.01574526,57.09,0.5,659.53,85100.61,30-May-25,70000.0,Put,2025-04-14 02:31,,,,,361401777
SELL,BTC-30MAY25-70000-P,0.0155,1319.06,0.01574526,57.09,18.5,24402.61,85100.61,30-May-25,70000.0,Put,2025-04-14 02:31,,,,,361401778
BUY,BTC-30MAY25-70000-P,0.016,1363.21,0.01561633,57.98,0.2,272.64,85200.37,30-May-25,70000.0,Put,2025-04-14 02:32,,,,,361402233
SELL,BTC-30MAY25-70000-P,0.0155,1318.57,0.01585141,57.04,0.5,659.28,85069.26,30-May-25,70000.0,Put,2025-04-14 02:59,,,,,361409775
BUY,BTC-30MAY25-70000-P,0.016,1356.1,0.01607591,57.0,0.1,135.61,84756.31,30-May-25,70000.0,Put,2025-04-14 03:22,,,,,361414345
SELL,BTC-30MAY25-70000-P,0.016,1350.1,0.01635595,56.16,1.0,1350.1,84381.42,30-May-25,70000.0,Put,2025-04-14 06:35,,,,,361428157
BUY,BTC-30MAY25-72000-P,0.022,1851.4,0.02224626,56.45,0.9,1666.26,84154.49,30-May-25,72000.0,Put,2025-04-13 13:26,,,,,361268494
BUY,BTC-30MAY25-72000-P,0.0225,1881.07,0.02260019,55.65,0.7,1316.75,83602.98,30-May-25,72000.0,Put,2025-04-13 13:55,,,,,361273047
SELL,BTC-30MAY25-72000-P,0.022,1844.35,0.02224679,55.56,1.0,1844.35,83834.03,30-May-25,72000.0,Put,2025-04-13 15:30,,,,,361283763
BUY,BTC-30MAY25-72000-P,0.022,1844.35,0.02224679,55.56,6.5,11988.28,83834.03,30-May-25,72000.0,Put,2025-04-13 15:30,,,,,361283764
SELL,BTC-30MAY25-72000-P,0.023,1924.03,0.02265427,56.35,2.4,4617.67,83653.4,30-May-25,72000.0,Put,2025-04-13 19:47,,,,,361313809
SELL,BTC-30MAY25-72000-P,0.023,1924.03,0.02265427,56.35,7.7,14815.03,83653.4,30-May-25,72000.0,Put,2025-04-13 19:47,,,,,361313810
SELL,BTC-30MAY25-72000-P,0.023,1924.03,0.02265427,56.35,7.4,14237.82,83653.4,30-May-25,72000.0,Put,2025-04-13 19:47,,,,,361313811
SELL,BTC-30MAY25-72000-P,0.023,1924.03,0.02265427,56.35,0.1,192.4,83653.4,30-May-25,72000.0,Put,2025-04-13 19:47,,,,,361313812
SELL,BTC-30MAY25-72000-P,0.023,1924.03,0.02265427,56.35,0.6,1154.42,83653.4,30-May-25,72000.0,Put,2025-04-13 19:47,,,,,361313813
SELL,BTC-30MAY25-72000-P,0.023,1924.03,0.02265427,56.35,0.2,384.81,83653.4,30-May-25,72000.0,Put,2025-04-13 19:47,,,,,361313814
SELL,BTC-30MAY25-72000-P,0.023,1924.03,0.02265427,56.35,0.7,1346.82,83653.4,30-May-25,72000.0,Put,2025-04-13 19:47,,,,,361313815
SELL,BTC-30MAY25-72000-P,0.023,1924.03,0.02265427,56.35,0.6,1154.42,83653.4,30-May-25,72000.0,Put,2025-04-13 19:47,,,,,361313816
SELL,BTC-30MAY25-72000-P,0.023,1924.03,0.02265427,56.35,1.0,1924.03,83653.4,30-May-25,72000.0,Put,2025-04-13 19:47,,,,,361313817
SELL,BTC-30MAY25-72000-P,0.023,1924.03,0.02265427,56.35,0.4,769.61,83653.4,30-May-25,72000.0,Put,2025-04-13 19:47,,,,,361313818
SELL,BTC-30MAY25-72000-P,0.023,1924.03,0.02265427,56.35,0.2,384.81,83653.4,30-May-25,72000.0,Put,2025-04-13 19:47,,,,,361313819
SELL,BTC-30MAY25-72000-P,0.023,1924.03,0.02265427,56.35,0.1,192.4,83653.4,30-May-25,72000.0,Put,2025-04-13 19:47,,,,,361313820
BUY,BTC-30MAY25-72000-P,0.0245,2036.61,0.02421891,56.38,0.4,814.64,83126.94,30-May-25,72000.0,Put,2025-04-13 21:10,,,,,361331471
SELL,BTC-30MAY25-72000-P,0.024,1997.11,0.02416898,56.09,3.8,7589.02,83213.05,30-May-25,72000.0,Put,2025-04-13 22:38,,,,,361348332
SELL,BTC-30MAY25-72000-P,0.024,1997.11,0.02416898,56.09,0.1,199.71,83213.05,30-May-25,72000.0,Put,2025-04-13 22:38,,,,,361348333
SELL,BTC-30MAY25-72000-P,0.02,1687.26,0.02057032,55.01,0.1,168.73,84363.1,30-May-25,72000.0,Put,2025-04-14 06:33,,,,,361428094
BUY,BTC-30MAY25-75000-P,0.031,2615.59,0.03047502,56.44,0.5,1307.8,84373.98,30-May-25,75000.0,Put,2025-04-13 11:22,,,,,361251206
BUY,BTC-30MAY25-75000-P,0.0305,2565.21,0.03081882,55.29,1.3,3334.77,84105.15,30-May-25,75000.0,Put,2025-04-13 13:27,,,,,361268659
BUY,BTC-30MAY25-75000-P,0.0305,2564.84,0.03080697,55.26,0.8,2051.87,84093.19,30-May-25,75000.0,Put,2025-04-13 13:28,,,,,361268764
BUY,BTC-30MAY25-75000-P,0.0305,2564.79,0.03078285,55.26,0.5,1282.4,84091.49,30-May-25,75000.0,Put,2025-04-13 13:28,,,,,361268769
BUY,BTC-30MAY25-75000-P,0.0305,2564.46,0.03080449,55.24,0.5,1282.23,84080.75,30-May-25,75000.0,Put,2025-04-13 13:29,,,,,361268889
BUY,BTC-30MAY25-75000-P,0.0305,2564.39,0.03081432,55.23,0.5,1282.2,84078.21,30-May-25,75000.0,Put,2025-04-13 13:29,,,,,361268891
BUY,BTC-30MAY25-75000-P,0.0305,2563.97,0.03083987,55.19,0.9,2307.57,84064.65,30-May-25,75000.0,Put,2025-04-13 13:30,,,,,361268953
BUY,BTC-30MAY25-75000-P,0.0305,2563.98,0.03081116,55.2,0.6,1538.39,84065.03,30-May-25,75000.0,Put,2025-04-13 13:30,,,,,361269001
BUY,BTC-30MAY25-75000-P,0.0305,2561.05,0.03086468,54.93,0.7,1792.74,83968.75,30-May-25,75000.0,Put,2025-04-13 13:41,,,,,361270117
BUY,BTC-30MAY25-75000-P,0.0295,2490.01,0.02934033,55.24,0.7,1743.01,84407.1,30-May-25,75000.0,Put,2025-04-13 19:24,,,,,361304296
BUY,BTC-30MAY25-75000-P,0.031,2600.96,0.03099281,55.14,0.1,260.1,83901.94,30-May-25,75000.0,Put,2025-04-13 19:39,,,,,361306676
BUY,BTC-30MAY25-75000-P,0.0315,2634.73,0.03179784,54.85,1.7,4479.04,83642.27,30-May-25,75000.0,Put,2025-04-13 19:40,,,,,361307956
BUY,BTC-30MAY25-75000-P,0.032,2673.34,0.03184296,55.01,2.4,6416.02,83542.0,30-May-25,75000.0,Put,2025-04-13 19:40,,,,,361308245
BUY,BTC-30MAY25-75000-P,0.032,2673.34,0.03184296,55.01,7.6,20317.38,83542.0,30-May-25,75000.0,Put,2025-04-13 19:40,,,,,361308246
BUY,BTC-30MAY25-75000-P,0.032,2672.39,0.03217836,54.92,7.5,20042.92,83512.31,30-May-25,75000.0,Put,2025-04-13 19:40,,,,,361308387
BUY,BTC-30MAY25-75000-P,0.032,2672.39,0.03217836,54.92,0.1,267.24,83512.31,30-May-25,75000.0,Put,2025-04-13 19:40,,,,,361308388
BUY,BTC-30MAY25-75000-P,0.032,2672.39,0.03217836,54.92,0.6,1603.43,83512.31,30-May-25,75000.0,Put,2025-04-13 19:40,,,,,361308389
BUY,BTC-30MAY25-75000-P,0.032,2672.39,0.03217836,54.92,0.2,534.48,83512.31,30-May-25,75000.0,Put,2025-04-13 19:40,,,,,361308390
BUY,BTC-30MAY25-75000-P,0.032,2672.39,0.03217836,54.92,0.7,1870.67,83512.31,30-May-25,75000.0,Put,2025-04-13 19:40,,,,,361308391
BUY,BTC-30MAY25-75000-P,0.032,2672.39,0.03217836,54.92,0.6,1603.43,83512.31,30-May-25,75000.0,Put,2025-04-13 19:40,,,,,361308392
BUY,BTC-30MAY25-75000-P,0.032,2672.39,0.03217836,54.92,1.0,2672.39,83512.31,30-May-25,75000.0,Put,2025-04-13 19:40,,,,,361308393
BUY,BTC-30MAY25-75000-P,0.032,2672.39,0.03217836,54.92,0.4,1068.96,83512.31,30-May-25,75000.0,Put,2025-04-13 19:40,,,,,361308394
BUY,BTC-30MAY25-75000-P,0.032,2672.39,0.03217836,54.92,0.2,534.48,83512.31,30-May-25,75000.0,Put,2025-04-13 19:40,,,,,361308395
BUY,BTC-30MAY25-75000-P,0.032,2672.39,0.03217836,54.92,0.1,267.24,83512.31,30-May-25,75000.0,Put,2025-04-13 19:40,,,,,361308396
BUY,BTC-30MAY25-75000-P,0.0335,2783.85,0.03339455,55.06,0.1,278.38,83100.01,30-May-25,75000.0,Put,2025-04-13 19:42,,,,,361311075
BUY,BTC-30MAY25-75000-P,0.0325,2712.4,0.03212914,55.24,9.2,24954.08,83458.6,30-May-25,75000.0,Put,2025-04-13 20:58,,,,,361327434
BUY,BTC-30MAY25-75000-P,0.0325,2712.4,0.03212914,55.24,1.0,2712.4,83458.6,30-May-25,75000.0,Put,2025-04-13 20:58,,,,,361327435
BUY,BTC-30MAY25-75000-P,0.0337,2806.08,0.03314308,55.7,50.0,140304.0,83266.33,30-May-25,75000.0,Put,2025-04-13 21:10,BLOCK-192813,2.0,BTC-RR-30MAY25-75000_96000,,361331300
BUY,BTC-30MAY25-75000-P,0.034,2827.39,0.03346234,55.61,1.0,2827.39,83158.6,30-May-25,75000.0,Put,2025-04-13 21:10,,,,,361331412
BUY,BTC-30MAY25-75000-P,0.034,2826.93,0.03361287,55.55,0.6,1696.16,83145.14,30-May-25,75000.0,Put,2025-04-13 21:10,,,,,361331619
BUY,BTC-30MAY25-75000-P,0.034,2827.65,0.03353126,55.62,1.0,2827.65,83166.15,30-May-25,75000.0,Put,2025-04-13 21:10,,,,,361331763
BUY,BTC-30MAY25-75000-P,0.034,2827.47,0.03357426,55.61,0.5,1413.74,83160.77,30-May-25,75000.0,Put,2025-04-13 21:11,,,,,361331973
BUY,BTC-30MAY25-75000-P,0.03,2533.01,0.02974802,55.77,1.0,2533.01,84433.79,30-May-25,75000.0,Put,2025-04-14 00:51,,,,,361387599
SELL,BTC-30MAY25-75000-P,0.03,2532.23,0.02980615,55.74,0.1,253.22,84407.8,30-May-25,75000.0,Put,2025-04-14 00:53,,,,,361387876
BUY,BTC-30MAY25-75000-P,0.03,2531.8,0.02970097,55.75,1.0,2531.8,84393.24,30-May-25,75000.0,Put,2025-04-14 01:01,,,,,361389250
BUY,BTC-30MAY25-75000-P,0.03,2531.79,0.02970176,55.75,0.2,506.36,84392.94,30-May-25,75000.0,Put,2025-04-14 01:01,,,,,361389251
SELL,BTC-30MAY25-75000-P,0.03,2531.79,0.02970176,55.75,0.8,2025.43,84392.94,30-May-25,75000.0,Put,2025-04-14 01:01,,,,,361389252
SELL,BTC-30MAY25-75000-P,0.03,2531.39,0.02970105,55.71,1.0,2531.39,84379.77,30-May-25,75000.0,Put,2025-04-14 01:02,,,,,361389277
SELL,BTC-30MAY25-75000-P,0.03,2530.77,0.02980686,55.66,0.8,2024.62,84358.98,30-May-25,75000.0,Put,2025-04-14 01:02,,,,,361389294
SELL,BTC-30MAY25-75000-P,0.03,2530.77,0.02980686,55.66,0.1,253.08,84358.98,30-May-25,75000.0,Put,2025-04-14 01:02,,,,,361389295
SELL,BTC-30MAY25-75000-P,0.03,2530.77,0.02980686,55.66,0.1,253.08,84358.98,30-May-25,75000.0,Put,2025-04-14 01:02,,,,,361389296
SELL,BTC-30MAY25-75000-P,0.03,2530.3,0.02991135,55.61,0.2,506.06,84343.39,30-May-25,75000.0,Put,2025-04-14 01:06,,,,,361389966
SELL,BTC-30MAY25-75000-P,0.03,2530.33,0.02988649,55.61,0.7,1771.23,84344.49,30-May-25,75000.0,Put,2025-04-14 01:06,,,,,361389968
SELL,BTC-30MAY25-75000-P,0.027,2300.38,0.02725188,55.16,0.2,460.08,85199.36,30-May-25,75000.0,Put,2025-04-14 02:32,,,,,361402235
SELL,BTC-30MAY25-75000-P,0.0275,2337.04,0.02778045,55.03,1.0,2337.04,84983.17,30-May-25,75000.0,Put,2025-04-14 03:07,,,,,361411447
BUY,BTC-30MAY25-76000-P,0.0335,2834.52,0.03317815,56.06,1.0,2834.52,84612.43,30-May-25,76000.0,Put,2025-04-13 08:54,,,,,361241553
SELL,BTC-30MAY25-76000-P,0.0335,2834.52,0.03317815,56.06,1.2,3401.42,84612.43,30-May-25,76000.0,Put,2025-04-13 08:54,,,,,361241554
BUY,BTC-30MAY25-76000-P,0.0345,2889.62,0.03486006,54.55,0.6,1733.77,83757.23,30-May-25,76000.0,Put,2025-04-13 13:45,,,,,361271504
BUY,BTC-30MAY25-76000-P,0.035,2922.99,0.03517751,54.3,0.4,1169.2,83513.95,30-May-25,76000.0,Put,2025-04-13 13:58,,,,,361273746
SELL,BTC-30MAY25-76000-P,0.0315,2659.73,0.03195029,54.01,0.1,265.97,84436.0,30-May-25,76000.0,Put,2025-04-14 06:24,,,,,361427741
SELL,BTC-30MAY25-78000-C,0.1215,10312.32,0.12551314,50.87,0.1,1031.23,84875.08,30-May-25,78000.0,Call,2025-04-13 17:56,,,,,361298038
BUY,BTC-30MAY25-78000-P,0.0415,3507.46,0.04122315,55.6,0.6,2104.48,84517.17,30-May-25,78000.0,Put,2025-04-13 07:39,,,,,361235398
BUY,BTC-30MAY25-78000-P,0.0415,3507.46,0.04122315,55.6,1.0,3507.46,84517.17,30-May-25,78000.0,Put,2025-04-13 07:39,,,,,361235399
BUY,BTC-30MAY25-78000-P,0.0415,3507.46,0.04122315,55.6,0.4,1402.98,84517.17,30-May-25,78000.0,Put,2025-04-13 07:39,,,,,361235400
